id	np	ratio
pep32337295_rep1	0	1.43291149195225
pep32337295_rep1	1	0.513456580750295
pep32337295_rep1	1	0.947989734630522
pep32337295_rep2	0	1.07985000684213
pep32337295_rep2	1	0.450203193212103
pep32337295_rep2	1	1.21569624656602
pep32337295_rep4	0	0.871278948353129
pep32337295_rep4	1	0.994372993565597
pep32337295_rep4	1	0.937999011941447
pep32337295_rep4	1	3.47680622159363
