id	np	ratio
pep32338181_rep1	0	0.280105831065749
pep32338181_rep1	1	1.19098741440334
pep32338181_rep1	1	1.02374273981738
pep32338181_rep1	1	1.05749151377629
pep32338181_rep2	0	1.27893293772234
pep32338181_rep2	1	1.04135247921812
pep32338181_rep2	1	0.937181654454361
pep32338181_rep2	1	0.887515027766107
pep32338181_rep4	0	0.744763819459538
pep32338181_rep4	1	1.5734083804137
pep32338181_rep4	1	1.26808519322467
pep32338181_rep4	1	1.37792083498277
