id	np	ratio
pep32337295_rep1	0	0.687486933466959
pep32337295_rep1	1	0.579663764643819
pep32337295_rep1	1	0.932202876894105
pep32337295_rep1	1	4.30973367425814
pep32337295_rep2	0	0.449080496321856
pep32337295_rep2	1	0.819163003894418
pep32337295_rep2	1	0.940428899425189
pep32337295_rep2	1	2.5886571397951
pep32337295_rep4	0	0.917294155517818
pep32337295_rep4	1	1.24726036538435
pep32337295_rep4	1	0.935064513039779
pep32337295_rep4	1	2.84604703872476
