id	np	ratio
pep32337128_rep1	0	0.940914095914733
pep32337128_rep1	1	0.0584996708252272
pep32337128_rep1	1	0.00383520447091875
pep32337128_rep2	0	2.40728822256245
pep32337128_rep2	1	2.11028844621575
pep32337128_rep2	1	0.141281736530345
pep32337128_rep4	0	1.36138557249439
pep32337128_rep4	1	0.431711747791491
pep32337128_rep4	1	0.652718206614854
pep32337128_rep4	1	0.851588641423351
