id	np	ratio
pep32338205_rep1	0	1.90843194042201
pep32338205_rep1	1	0.603273770141842
pep32338205_rep1	1	3.1203023094888
pep32338205_rep1	1	3.89081594521261
pep32338205_rep2	0	0.977579181453691
pep32338205_rep2	1	0.2621824925678
pep32338205_rep2	1	0.0104837273598688
pep32338205_rep4	0	0.270546489303346
pep32338205_rep4	1	0.823644573766345
pep32338205_rep4	1	9.0354238234446
pep32338205_rep4	1	0.847374673485189
