id	np	ratio
pep32337570_rep1	0	2.30047595548597
pep32337570_rep1	1	0.988089156913106
pep32337570_rep1	1	0.341753723582959
pep32337570_rep1	1	476.714800607574
pep32337570_rep2	0	0.333019355000163
pep32337570_rep2	1	0.00832716970285016
pep32337570_rep2	1	127.93488372093
pep32337570_rep4	0	1.67172308983501
pep32337570_rep4	1	0.925021572101604
pep32337570_rep4	1	2.24142794049746
