id	np	ratio
pep32337128_rep1	0	0.105430589523504
pep32337128_rep1	1	0.0129978674364001
pep32337128_rep1	1	19.4878324222259
pep32337128_rep1	1	1.32273706457177
pep32337128_rep2	0	0.193425247585927
pep32337128_rep2	1	0.0575781672445052
pep32337128_rep2	1	10.1990639965172
pep32337128_rep2	1	0.842691228218003
pep32337128_rep4	0	0.206189336824523
pep32337128_rep4	1	0.45441648907408
pep32337128_rep4	1	22.5194495109961
pep32337128_rep4	1	0.44285163632957
