fileNames	pVals	qVals
labelfree_df/sample32336604_timepoint3.txt	NA	NA
labelfree_df/sample32336604_timepoint4.txt	NA	NA
labelfree_df/sample32337866_timepoint1.txt	NA	NA
labelfree_df/sample32337866_timepoint2.txt	NA	NA
labelfree_df/sample32337866_timepoint3.txt	NA	NA
labelfree_df/sample32337866_timepoint4.txt	NA	NA
labelfree_df/sample32338023_timepoint1.txt	NA	NA
labelfree_df/sample32338023_timepoint2.txt	NA	NA
labelfree_df/sample32338023_timepoint3.txt	NA	NA
labelfree_df/sample32338023_timepoint4.txt	NA	NA
labelfree_df/sample32336954_timepoint1.txt	NA	NA
labelfree_df/sample32336954_timepoint2.txt	NA	NA
labelfree_df/sample32336954_timepoint3.txt	NA	NA
labelfree_df/sample32336954_timepoint4.txt	NA	NA
labelfree_df/sample32336725_timepoint1.txt	NA	NA
labelfree_df/sample32336725_timepoint2.txt	NA	NA
labelfree_df/sample32336725_timepoint3.txt	NA	NA
labelfree_df/sample32336725_timepoint4.txt	NA	NA
labelfree_df/sample32337543_timepoint1.txt	NA	NA
labelfree_df/sample32337543_timepoint2.txt	NA	NA
labelfree_df/sample32337543_timepoint3.txt	NA	NA
labelfree_df/sample32337543_timepoint4.txt	NA	NA
labelfree_df/sample32336745_timepoint1.txt	NA	NA
labelfree_df/sample32336745_timepoint2.txt	NA	NA
labelfree_df/sample32336745_timepoint3.txt	NA	NA
labelfree_df/sample32336745_timepoint4.txt	NA	NA
labelfree_df/sample32336746_timepoint1.txt	NA	NA
labelfree_df/sample32336746_timepoint2.txt	NA	NA
labelfree_df/sample32336746_timepoint3.txt	NA	NA
labelfree_df/sample32336746_timepoint4.txt	NA	NA
labelfree_df/sample32336834_timepoint1.txt	NA	NA
labelfree_df/sample32336834_timepoint2.txt	NA	NA
labelfree_df/sample32336834_timepoint3.txt	NA	NA
labelfree_df/sample32336834_timepoint4.txt	NA	NA
labelfree_df/sample32337796_timepoint1.txt	NA	NA
labelfree_df/sample32337796_timepoint2.txt	NA	NA
labelfree_df/sample32337796_timepoint3.txt	NA	NA
labelfree_df/sample32337796_timepoint4.txt	NA	NA
labelfree_df/sample32336450_timepoint1.txt	NA	NA
labelfree_df/sample32336450_timepoint2.txt	NA	NA
labelfree_df/sample32336450_timepoint3.txt	NA	NA
labelfree_df/sample32336450_timepoint4.txt	NA	NA
labelfree_df/sample32337768_timepoint1.txt	NA	NA
labelfree_df/sample32337768_timepoint2.txt	NA	NA
labelfree_df/sample32337768_timepoint3.txt	NA	NA
labelfree_df/sample32337768_timepoint4.txt	NA	NA
labelfree_df/sample32337969_timepoint1.txt	NA	NA
labelfree_df/sample32337969_timepoint2.txt	NA	NA
labelfree_df/sample32337969_timepoint3.txt	NA	NA
labelfree_df/sample32337969_timepoint4.txt	NA	NA
labelfree_df/sample32337652_timepoint1.txt	NA	NA
labelfree_df/sample32337652_timepoint2.txt	NA	NA
labelfree_df/sample32337652_timepoint3.txt	NA	NA
labelfree_df/sample32337652_timepoint4.txt	NA	NA
labelfree_df/sample32337878_timepoint1.txt	NA	NA
labelfree_df/sample32337878_timepoint2.txt	NA	NA
labelfree_df/sample32337878_timepoint3.txt	NA	NA
labelfree_df/sample32337878_timepoint4.txt	NA	NA
labelfree_df/sample32338041_timepoint1.txt	NA	NA
labelfree_df/sample32338041_timepoint2.txt	NA	NA
labelfree_df/sample32338041_timepoint3.txt	NA	NA
labelfree_df/sample32338041_timepoint4.txt	NA	NA
labelfree_df/sample32337004_timepoint1.txt	NA	NA
labelfree_df/sample32337004_timepoint2.txt	NA	NA
labelfree_df/sample32337004_timepoint3.txt	NA	NA
labelfree_df/sample32337004_timepoint4.txt	NA	NA
labelfree_df/sample32337350_timepoint1.txt	NA	NA
labelfree_df/sample32337350_timepoint2.txt	NA	NA
labelfree_df/sample32337350_timepoint3.txt	NA	NA
labelfree_df/sample32337350_timepoint4.txt	NA	NA
labelfree_df/sample32337548_timepoint1.txt	NA	NA
labelfree_df/sample32337548_timepoint2.txt	NA	NA
labelfree_df/sample32337548_timepoint3.txt	NA	NA
labelfree_df/sample32337548_timepoint4.txt	NA	NA
labelfree_df/sample32337667_timepoint1.txt	NA	NA
labelfree_df/sample32337667_timepoint2.txt	NA	NA
labelfree_df/sample32337667_timepoint3.txt	NA	NA
labelfree_df/sample32337667_timepoint4.txt	NA	NA
labelfree_df/sample32337313_timepoint1.txt	NA	NA
labelfree_df/sample32337313_timepoint2.txt	NA	NA
labelfree_df/sample32337313_timepoint3.txt	NA	NA
labelfree_df/sample32337313_timepoint4.txt	NA	NA
labelfree_df/sample32337763_timepoint1.txt	NA	NA
labelfree_df/sample32337763_timepoint2.txt	NA	NA
labelfree_df/sample32337763_timepoint3.txt	NA	NA
labelfree_df/sample32337763_timepoint4.txt	NA	NA
labelfree_df/sample32336134_timepoint1.txt	NA	NA
labelfree_df/sample32336134_timepoint2.txt	NA	NA
labelfree_df/sample32336134_timepoint3.txt	NA	NA
labelfree_df/sample32336134_timepoint4.txt	NA	NA
labelfree_df/sample32336151_timepoint1.txt	NA	NA
labelfree_df/sample32336151_timepoint2.txt	NA	NA
labelfree_df/sample32336151_timepoint3.txt	NA	NA
labelfree_df/sample32336151_timepoint4.txt	NA	NA
labelfree_df/sample32337255_timepoint1.txt	NA	NA
labelfree_df/sample32337255_timepoint2.txt	NA	NA
labelfree_df/sample32337255_timepoint3.txt	NA	NA
labelfree_df/sample32337255_timepoint4.txt	NA	NA
labelfree_df/sample32336862_timepoint1.txt	NA	NA
labelfree_df/sample32336862_timepoint2.txt	NA	NA
labelfree_df/sample32336862_timepoint3.txt	NA	NA
labelfree_df/sample32336862_timepoint4.txt	NA	NA
labelfree_df/sample32337643_timepoint1.txt	NA	NA
labelfree_df/sample32337643_timepoint2.txt	NA	NA
labelfree_df/sample32337643_timepoint3.txt	NA	NA
labelfree_df/sample32337643_timepoint4.txt	NA	NA
labelfree_df/sample32336710_timepoint1.txt	NA	NA
labelfree_df/sample32336710_timepoint2.txt	NA	NA
labelfree_df/sample32336710_timepoint3.txt	NA	NA
labelfree_df/sample32336710_timepoint4.txt	NA	NA
labelfree_df/sample32338133_timepoint1.txt	NA	NA
labelfree_df/sample32338133_timepoint2.txt	NA	NA
labelfree_df/sample32338133_timepoint3.txt	NA	NA
labelfree_df/sample32338133_timepoint4.txt	NA	NA
labelfree_df/sample32337697_timepoint1.txt	NA	NA
labelfree_df/sample32337697_timepoint2.txt	NA	NA
labelfree_df/sample32337697_timepoint3.txt	NA	NA
labelfree_df/sample32337697_timepoint4.txt	NA	NA
labelfree_df/sample32337311_timepoint1.txt	NA	NA
labelfree_df/sample32337311_timepoint2.txt	NA	NA
labelfree_df/sample32337311_timepoint3.txt	NA	NA
labelfree_df/sample32337311_timepoint4.txt	NA	NA
labelfree_df/sample32336578_timepoint1.txt	NA	NA
labelfree_df/sample32336578_timepoint2.txt	NA	NA
labelfree_df/sample32336578_timepoint3.txt	NA	NA
labelfree_df/sample32336578_timepoint4.txt	NA	NA
labelfree_df/sample32338230_timepoint1.txt	NA	NA
labelfree_df/sample32338230_timepoint2.txt	NA	NA
labelfree_df/sample32338230_timepoint3.txt	NA	NA
labelfree_df/sample32338230_timepoint4.txt	NA	NA
labelfree_df/sample32336744_timepoint1.txt	NA	NA
labelfree_df/sample32336744_timepoint2.txt	NA	NA
labelfree_df/sample32336744_timepoint3.txt	NA	NA
labelfree_df/sample32336744_timepoint4.txt	NA	NA
labelfree_df/sample32337203_timepoint1.txt	NA	NA
labelfree_df/sample32337203_timepoint2.txt	NA	NA
labelfree_df/sample32337203_timepoint3.txt	NA	NA
labelfree_df/sample32337203_timepoint4.txt	NA	NA
labelfree_df/sample32337920_timepoint1.txt	NA	NA
labelfree_df/sample32337920_timepoint2.txt	NA	NA
labelfree_df/sample32337920_timepoint3.txt	NA	NA
labelfree_df/sample32337920_timepoint4.txt	NA	NA
labelfree_df/sample32336267_timepoint1.txt	NA	NA
labelfree_df/sample32336267_timepoint2.txt	NA	NA
labelfree_df/sample32336267_timepoint3.txt	NA	NA
labelfree_df/sample32336267_timepoint4.txt	NA	NA
labelfree_df/sample32336401_timepoint1.txt	NA	NA
labelfree_df/sample32336401_timepoint2.txt	NA	NA
labelfree_df/sample32336401_timepoint3.txt	NA	NA
labelfree_df/sample32336401_timepoint4.txt	NA	NA
labelfree_df/sample32337271_timepoint1.txt	NA	NA
labelfree_df/sample32337271_timepoint2.txt	NA	NA
labelfree_df/sample32337271_timepoint3.txt	NA	NA
labelfree_df/sample32337271_timepoint4.txt	NA	NA
labelfree_df/sample32336709_timepoint1.txt	NA	NA
labelfree_df/sample32336709_timepoint2.txt	NA	NA
labelfree_df/sample32336709_timepoint3.txt	NA	NA
labelfree_df/sample32336709_timepoint4.txt	NA	NA
labelfree_df/sample32337696_timepoint1.txt	NA	NA
labelfree_df/sample32337696_timepoint2.txt	NA	NA
labelfree_df/sample32337696_timepoint3.txt	NA	NA
